ident;dt_adhesion;nb_cart_2005m1;nb_cart_2005m2;nb_cart_2005m3;nb_cart_2005m4;nb_cart_2005m5;nb_cart_2005m6;nb_cart_2005m7;nb_cart_2005m8;nb_cart_2005m9;nb_cart_2005m10;nb_cart_2005m11;nb_cart_2005m12;montant_2005m1;montant_2005m2;montant_2005m3;montant_2005m4;montant_2005m5;montant_2005m6;montant_2005m7;montant_2005m8;montant_2005m9;montant_2005m10;montant_2005m11;montant_2005m12;nb_cart_2006m1;nb_cart_2006m2;nb_cart_2006m3;nb_cart_2006m4;nb_cart_2006m5;nb_cart_2006m6;nb_cart_2006m7;nb_cart_2006m8;nb_cart_2006m9;nb_cart_2006m10;nb_cart_2006m11;nb_cart_2006m12;montant_2006m1;montant_2006m2;montant_2006m3;montant_2006m4;montant_2006m5;montant_2006m6;montant_2006m7;montant_2006m8;montant_2006m9;montant_2006m10;montant_2006m11;montant_2006m12;nb_cart_2007m1;nb_cart_2007m2;nb_cart_2007m3;nb_cart_2007m4;nb_cart_2007m5;nb_cart_2007m6;nb_cart_2007m7;nb_cart_2007m8;nb_cart_2007m9;nb_cart_2007m10;nb_cart_2007m11;nb_cart_2007m12;montant_2007m1;montant_2007m2;montant_2007m3;montant_2007m4;montant_2007m5;montant_2007m6;montant_2007m7;montant_2007m8;montant_2007m9;montant_2007m10;montant_2007m11;montant_2007m12;sexe;IDF;age
586768;05AUG2004;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;43.4;0;0;0;0;0;0;90;0;0;0;140;0;0;0;0;0;0;70;27.9;0;0;0;43.8;0;0;0;0;0;0;22.1;0;0;70;0;0;0;0;0;0;100;0;0;0;0;21.9;0;0;0;0;0;0;31;0;0;1;1;40
586850;06AUG2004;350;0;0;0;0;0;0;400;0;0;0;0;105.1;0;0;0;0;0;0;128;0;0;0;0;0;0;0;250;0;0;0;0;0;350;0;0;0;0;0;79.7;0;0;0;0;0;112.5;0;0;0;0;400;0;0;0;0;0;0;0;320;0;0;0;130;0;0;0;0;0;0;0;103.2;0;1;0;23
586919;06AUG2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;28
586922;06AUG2004;0;0;0;200;0;0;0;0;200;0;0;0;0;0;0;64.2;0;0;0;0;64;0;0;0;200;0;200;0;0;0;200;0;200;0;0;0;63.2;0;63.6;0;0;0;63.8;0;63.8;0;0;0;250;0;0;200;200;200;0;0;200;0;0;0;79.3;0;0;63.4;62.4;63.4;0;0;64.2;0;0;0;1;0;19
586944;06AUG2004;200;200;120;160;100;160;200;150;90;150;250;280;61;61;38.4;51.2;33;51.2;64;49.5;27.9;48.5;80.7;89.6;0;220;280;110;250;190;150;280;140;170;360;0;0;71.4;89.2;36.3;81.5;60.9;47.7;90.8;45;54.7;116.4;0;410;190;190;240;270;220;140;220;180;490;270;0;131.5;60.9;60.9;77.4;87.3;70.8;45.4;70.2;57.4;158.3;86.5;0;1;0;22
586958;06AUG2004;0;200;0;0;0;0;0;0;0;0;0;0;0;59.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;210;0;0;0;0;0;0;0;18.6;0;0;0;66.3;0;0;0;0;0;0;1;1;18
586989;06AUG2004;150;150;0;150;150;0;150;0;150;150;0;150;45;45;0;47.5;48.5;0;47.5;0;46.5;47.5;0;46.5;0;150;150;0;200;0;0;150;200;0;150;200;0;46.5;46.5;0;64;0;0;46.5;64;0;47.5;68;150;150;200;200;0;150;250;0;200;200;0;250;46.5;46.5;63;63;0;47.5;77.5;0;64;62;0;81.1;0;0;25
587004;06AUG2004;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;78.5;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;1;23
587061;09AUG2004;400;0;400;0;0;300;400;200;400;0;0;0;116.6;0;124.4;0;0;93;124;62;124.4;0;0;0;0;0;0;200;0;100;0;0;150;0;0;200;0;0;0;62.2;0;31;0;0;46.5;0;0;62;0;0;300;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;0;0;1;0;23
587099;09AUG2004;150;0;200;0;200;200;200;100;200;0;200;250;45.9;0;61.3;0;64.2;64.2;64.2;33;64.2;0;64.2;79.7;200;250;200;200;200;200;200;200;200;200;200;200;64.2;79.7;64.2;63.2;64.2;64.2;64.2;63.8;63.2;64;64;63;200;200;200;200;200;200;200;200;200;200;200;250;63.6;64;64;64.2;62.8;63.2;64;63.4;64;63.8;63.2;79.1;1;0;31
587112;09AUG2004;100;0;0;0;0;0;0;50;0;0;0;0;29.3;0;0;0;0;0;0;15.5;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31.4;0;0;0;0;0;0;0;0;0;80;0;0;0;0;100;0;70;0;80;0;0;24.8;0;0;0;0;31;0;21.7;0;25.6;0;0;1;1;26
587114;09AUG2004;0;0;200;0;0;0;0;0;200;0;0;200;0;0;58;0;0;0;0;0;62;0;0;62;0;0;0;0;100;0;0;0;0;50;0;0;0;0;0;0;31;0;0;0;0;15.5;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;1;0;20
587123;09AUG2004;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.4;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;1;1;21
587125;09AUG2004;0;200;0;0;0;0;0;0;0;50;0;0;0;58;0;0;0;0;0;0;0;15.5;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63.2;1;0;24
587133;09AUG2004;0;0;0;0;200;0;0;200;0;0;0;0;0;0;0;0;62.4;0;0;62;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19
587150;07AUG2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;46.5;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;1;1;21
587155;09AUG2004;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.4;0;0;330;0;0;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;46.5;0;0;0;0;1;1;20
587169;07AUG2004;130;0;100;50;200;70;160;170;70;150;290;110;37.7;0;29.3;15.7;62.4;21.7;49.6;52.7;21.9;46.9;90.3;34.1;100;0;220;0;200;0;240;120;100;0;160;250;31;0;68.4;0;62.4;0;74.6;37.2;31.2;0;49.6;79.7;120;90;0;0;50;190;0;280;200;0;200;0;37.2;27.9;0;0;15.7;59.9;0;87;62.8;0;62.2;0;0;0;33
587252;07AUG2004;0;0;0;0;0;0;0;0;0;0;220;0;0;0;0;0;0;0;0;0;0;0;70.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;28.7;0;0;0;0;0;0;0;1;1;39
587278;08OCT2004;0;0;100;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;31.4;0;0;0;0;0;0;0;31;0;1;0;20
587291;07AUG2004;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;12.6;0;0;0;0;0;0;0;30;0;0;0;100;0;0;0;0;0;0;0;9.3;0;0;0;31.2;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31.4;0;0;0;1;0;19
587332;09AUG2004;0;0;0;0;550;0;0;500;300;0;0;0;0;0;0;0;173.5;0;0;157;96.4;0;0;0;0;500;0;500;0;0;500;0;0;500;0;0;0;159;0;159;0;0;157;0;0;158;0;0;0;450;0;0;0;400;0;0;400;0;0;0;0;137;0;0;0;121;0;0;121.4;0;0;0;1;1;22
587340;09AUG2004;0;0;60;0;0;100;200;0;200;0;0;0;0;0;17.4;0;0;31;62;0;62.2;0;0;0;210;0;0;0;200;0;200;0;70;0;300;0;65.1;0;0;0;62;0;62;0;21.9;0;93;0;0;0;0;110;0;100;200;0;200;0;0;150;0;0;0;34.3;0;31;62.4;0;62.4;0;0;46.5;0;0;34
587347;09AUG2004;0;0;400;0;0;400;0;0;0;400;0;0;0;0;119;0;0;126;0;0;0;126.2;0;0;400;0;0;450;0;0;400;0;0;450;0;0;126;0;0;142.5;0;0;126;0;0;142.5;0;0;0;400;0;0;400;0;0;400;0;0;0;450;0;126;0;0;126.2;0;0;126;0;0;0;143.5;0;1;47
587364;09AUG2004;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;27
587386;09AUG2004;0;100;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;80;0;0;40;0;0;0;0;0;50;0;0;24.8;0;0;12.4;0;0;0;0;0;15.5;0;0;0;0;60;0;0;0;0;0;0;0;60;0;0;0;18.6;0;0;0;0;0;0;0;18.6;1;0;33
587545;09AUG2004;0;0;0;0;0;0;200;0;0;0;200;0;0;0;0;0;0;0;63;0;0;0;63;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.6;0;0;0;0;0;1;0;40
587597;09AUG2004;0;0;70;90;0;0;80;120;0;60;120;80;0;0;20.3;27.9;0;0;24.8;37.2;0;18.6;37.2;24.8;0;0;90;60;120;0;160;0;0;90;0;150;0;0;27.9;18.6;37.2;0;49.6;0;0;28.1;0;46.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;21
587604;09AUG2004;0;0;0;100;0;0;0;140;0;0;0;120;0;0;0;33;0;0;0;45.4;0;0;0;39.6;0;0;100;0;100;100;0;230;0;0;130;0;0;0;31.4;0;33;33;0;75.1;0;0;42.3;0;0;0;200;0;0;0;0;50;0;0;0;0;0;0;66;0;0;0;0;16.5;0;0;0;0;1;0;43
587610;10AUG2004;150;0;0;0;0;0;0;0;0;200;0;0;44.4;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;30;0;60;0;0;0;0;0;0;0;0;0;9.3;0;18.6;0;0;80;0;0;0;100;0;0;0;0;200;0;0;24.8;0;0;0;31;0;0;0;0;63.8;0;1;0;34
587620;10AUG2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30
587634;08SEP2004;0;0;0;100;0;0;100;0;100;0;0;0;0;0;0;31.2;0;0;31;0;31.2;0;0;0;100;0;0;150;0;0;0;0;0;0;150;0;31;0;0;47.5;0;0;0;0;0;0;46.9;0;0;0;100;200;0;0;0;200;0;0;0;200;0;0;30;61;0;0;0;60.2;0;0;0;62.9;1;0;34
587693;10AUG2004;0;0;450;0;0;0;900;0;0;0;0;450;0;0;143.9;0;0;0;288;0;0;0;0;141.7;200;0;400;0;850;0;0;0;0;0;0;0;64;0;128;0;270.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;28
587734;10AUG2004;0;0;0;0;250;0;0;0;250;0;0;100;0;0;0;0;79.1;0;0;0;77.5;0;0;31;0;200;0;0;0;250;0;0;300;0;0;300;0;62;0;0;0;77.5;0;0;94;0;0;93;0;0;250;0;250;0;0;200;0;0;300;0;0;0;78.5;0;77.5;0;0;62;0;0;93;0;0;1;23
587757;10AUG2004;200;0;0;150;0;200;0;0;200;200;0;200;61;0;0;49.5;0;64;0;0;64;64;0;64;200;0;230;0;230;0;200;200;0;250;100;0;64;0;64;0;64;0;64;64;0;80.1;33;0;200;200;0;0;250;0;200;200;0;150;150;150;64;64;0;0;79.5;0;64;64;0;47.9;48.5;47.9;1;0;23
587765;16AUG2004;0;0;150;200;0;200;0;0;200;0;200;0;0;0;43.5;62;0;62;0;0;62;0;62;0;0;0;200;0;200;0;0;0;200;0;200;0;0;0;62;0;62;0;0;0;62;0;63.2;0;0;200;0;0;200;0;0;200;0;0;200;0;0;62;0;0;62;0;0;62;0;0;62;0;1;0;28
587777;10AUG2004;150;110;240;0;240;0;100;200;0;240;0;50;45;31.9;76;0;76;0;32;63;0;76.2;0;15.5;140;0;0;470;0;0;0;0;360;0;0;340;44.4;0;0;148.9;0;0;0;0;113.4;0;0;109.6;160;0;320;0;0;0;0;150;0;250;150;130;50.8;0;101.6;0;0;0;0;47.3;0;79.5;47.5;42.3;1;1;27
587781;10AUG2004;0;0;0;0;0;200;0;100;0;100;0;0;0;0;0;0;0;63;0;31;0;31.6;0;0;100;0;0;0;100;0;0;0;150;0;0;0;31.6;0;0;0;31.2;0;0;0;47.1;0;0;0;0;0;70;0;0;0;200;0;0;0;0;0;0;0;22.1;0;0;0;62.8;0;0;0;0;0;1;0;34
587839;10AUG2004;0;150;0;0;0;0;0;0;0;0;0;0;0;43.5;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;150;0;0;0;0;0;0;62.6;0;0;0;0;46.5;0;0;1;1;19
587844;10AUG2004;0;0;0;150;0;0;0;0;200;0;0;0;0;0;0;46.7;0;0;0;0;63.2;0;0;0;0;0;0;0;200;0;0;200;0;0;100;0;0;0;0;0;62.4;0;0;62.4;0;0;31.2;0;250;0;0;0;350;0;0;0;0;0;0;0;77.5;0;0;0;109.5;0;0;0;0;0;0;0;1;0;31
587867;10AUG2004;0;0;0;0;0;0;0;30;0;100;200;0;0;0;0;0;0;0;0;8.7;0;31;62;0;0;0;0;0;0;0;0;0;140;0;0;0;0;0;0;0;0;0;0;0;44.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23
587872;10AUG2004;0;0;0;0;0;170;0;0;230;0;0;0;0;0;0;0;0;52.7;0;0;71.9;0;0;0;0;0;0;0;0;0;0;250;0;0;180;120;0;0;0;0;0;0;0;77.5;0;0;56.4;39.6;0;0;0;180;0;120;0;0;0;160;0;170;0;0;0;57.2;0;38;0;0;0;50;0;53.9;1;0;21
587888;10AUG2004;150;0;0;200;0;0;0;200;0;0;0;0;45.6;0;0;62.8;0;0;0;62;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;200;0;0;0;0;62.6;0;0;0;0;0;0;62;0;0;0;0;0;0;200;0;0;0;0;200;0;0;0;0;0;0;62;0;0;0;0;64.4;1;1;23
587898;10AUG2004;260;0;0;0;0;0;0;0;0;0;200;0;75.5;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;79.5;0;0;0;0;0;1;1;23
587916;10AUG2004;0;0;0;100;0;0;0;0;0;0;0;150;0;0;0;31.2;0;0;0;0;0;0;0;46.9;0;0;0;50;100;0;0;0;0;0;0;0;0;0;0;15.5;31;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.8;0;0;0;0;0;0;0;0;1;1;18
587925;10AUG2004;0;130;0;0;0;0;60;0;100;0;0;100;0;39.8;0;0;0;0;18.6;0;31.8;0;0;31;0;0;0;130;0;0;0;100;0;0;0;0;0;0;0;41.1;0;0;0;31;0;0;0;0;100;0;0;0;100;0;0;0;0;100;0;0;31;0;0;0;31.2;0;0;0;0;34.2;0;0;1;0;25
587928;10AUG2004;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;79.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;66.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;22
587986;11AUG2004;0;0;0;200;0;0;0;0;0;0;250;0;0;0;0;62;0;0;0;0;0;0;78.5;0;0;0;0;0;0;0;200;0;0;0;0;200;0;0;0;0;0;0;62;0;0;0;0;62;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;64;0;0;1;0;20
587988;11AUG2004;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;200;0;0;0;62;0;0;0;0;0;0;0;62;1;1;39
587989;13AUG2004;350;250;0;400;250;200;200;250;250;350;250;300;104.5;74.3;0;127;79.5;63;62.4;78.5;78.7;110.5;78.7;95;460;320;200;280;340;190;0;190;290;280;280;200;141.5;102.2;62;88.4;107.4;59.7;0;60.1;92.3;89.2;87.8;64.8;320;0;0;0;0;0;0;0;0;0;0;0;101.2;0;0;0;0;0;0;0;0;0;0;0;1;0;21
587992;10AUG2004;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;39
588012;11AUG2004;0;150;200;0;0;250;0;0;0;0;0;0;0;45.9;64.6;0;0;81.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;37
588017;11AUG2004;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;150;0;0;250;0;0;0;0;0;0;0;0;46.5;0;0;78.1;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;77.9;0;0;0;0;0;0;0;0;18
588029;11AUG2004;0;300;0;300;300;0;0;0;0;150;0;0;0;87;0;93.6;93;0;0;0;0;47.1;0;0;100;0;0;100;100;0;50;0;50;100;0;0;31.2;0;0;31.4;31.6;0;15.7;0;15.7;31.4;0;0;0;100;50;50;0;150;0;100;0;100;0;100;0;31;15.7;15.9;0;46.9;0;31;0;31.6;0;32.2;0;1;23
588035;11AUG2004;200;200;400;200;400;0;0;0;0;0;0;0;58;58;120.2;62;124;0;0;0;0;0;0;0;0;0;0;0;200;200;0;200;0;200;0;200;0;0;0;0;62;62;0;62;0;62;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;22
588074;11AUG2004;0;0;0;100;0;0;0;0;100;0;0;150;0;0;0;31;0;0;0;0;31.2;0;0;46.9;0;0;0;100;0;0;0;0;100;0;0;150;0;0;0;31;0;0;0;0;31.2;0;0;46.9;0;0;0;0;0;200;0;0;150;0;0;0;0;0;0;0;0;62.2;0;0;47.7;0;0;0;0;0;30
588077;11AUG2004;0;200;0;0;0;200;0;0;0;0;250;0;0;59.2;0;0;0;62.8;0;0;0;0;79.7;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63.2;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;47.7;0;0;0;0;0;0;1;0;27
588094;11AUG2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;18
588099;11AUG2004;0;250;0;100;0;100;0;0;200;0;0;200;0;75.5;0;33;0;33;0;0;63;0;0;63;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;47.5;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;9.3;0;0;0;0;0;1;0;18
588124;11AUG2004;0;0;0;0;0;250;0;240;0;0;250;0;0;0;0;0;0;77.5;0;74.4;0;0;77.5;0;0;360;0;0;300;300;0;0;0;0;0;380;0;112.2;0;0;93;93;0;0;0;0;0;119.2;0;0;0;0;0;0;0;0;500;400;0;0;0;0;0;0;0;0;0;0;160;132;0;0;1;0;49
588133;11AUG2004;0;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;31;0;0;0;0;0;0;31;0;0;110;0;0;100;200;100;0;0;0;0;0;0;34.1;0;0;31;62;31;0;0;0;0;140;0;200;40;70;150;0;0;30;0;100;0;43.4;0;62;13.2;21.7;48.5;0;0;9.3;0;31;0;1;0;44
588141;11AUG2004;0;150;0;250;0;0;0;0;80;100;0;100;0;43.5;0;77.5;0;0;0;0;25.6;31.8;0;31.4;100;0;100;0;150;0;0;100;50;150;0;150;31.6;0;31.4;0;47.1;0;0;31;16.5;47.7;0;47.3;0;0;100;200;0;100;0;50;0;150;0;0;0;0;31.4;63.4;0;31.6;0;15.9;0;47.7;0;0;1;0;29
588171;11AUG2004;150;0;0;200;0;0;200;0;0;200;0;200;43.8;0;0;62.6;0;0;62.4;0;0;62.8;0;62.4;0;0;0;200;0;200;0;0;0;200;0;0;0;0;0;62.8;0;62;0;0;0;62.6;0;0;200;0;0;200;0;0;0;200;0;0;200;0;62;0;0;62.4;0;0;0;62;0;0;62;0;1;0;35
588181;11AUG2004;150;0;150;0;200;0;200;200;0;0;0;150;43.8;0;46.5;0;62.2;0;62;62;0;0;0;46.5;0;0;150;0;0;150;0;150;0;0;150;150;0;0;46.5;0;0;46.5;0;46.5;0;0;46.5;46.5;0;150;0;150;0;0;0;0;200;0;0;200;0;46.5;0;46.5;0;0;0;0;62.8;0;0;62;1;0;22
588193;11AUG2004;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;46.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;34
588213;11AUG2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;24.8;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;100;0;0;0;24.8;0;0;0;0;0;0;0;31;1;0;33
588243;11AUG2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;0;0;150;31;0;0;31.2;0;0;0;0;0;0;0;47.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;35
588245;11AUG2004;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;150;0;0;0;100;0;0;0;0;0;0;0;46.9;0;0;0;31.4;0;0;0;0;0;100;0;0;0;100;0;0;0;0;100;0;0;31.4;0;0;0;31.4;0;0;0;0;31.2;1;1;21
588257;11AUG2004;150;350;150;150;150;200;100;350;0;200;200;200;44.4;102.7;46.7;46.5;46.7;62;31;108.9;0;62;62.4;62;200;0;300;400;0;200;0;800;0;200;200;200;62;0;93.6;125.6;0;63;0;251;0;63;62.4;63.2;200;200;400;200;200;0;400;0;200;200;200;400;63.2;62;125.6;62;62.8;0;125.2;0;62.8;62.8;62.8;124.8;0;1;33
588285;11AUG2004;400;0;400;0;350;0;400;0;0;350;0;0;116;0;116;0;108.5;0;124.2;0;0;109.5;0;0;300;0;350;0;0;300;0;0;350;0;0;400;93;0;110.5;0;0;93;0;0;109.5;0;0;128;0;0;300;0;0;300;0;0;300;0;0;330;0;0;93;0;0;93;0;0;95;0;0;103.5;0;0;43
588300;12AUG2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;33
588321;11AUG2004;120;0;0;200;0;0;0;0;200;0;200;0;34.8;0;0;62;0;0;0;0;62.2;0;62.4;0;0;200;0;0;0;200;0;0;0;250;0;0;0;62;0;0;0;62;0;0;0;77.7;0;0;0;250;0;0;200;0;0;0;200;0;0;0;0;77.9;0;0;62;0;0;0;62.4;0;0;0;1;0;42
588323;11AUG2004;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;15.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;19
588327;12AUG2004;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;0;400;0;0;800;0;0;0;0;0;0;0;0;126;0;0;252;0;0;0;0;0;0;800;0;0;0;0;0;0;0;400;0;0;0;252;0;0;0;0;0;0;0;126.4;0;1;0;22
588329;12AUG2004;150;0;250;0;0;0;0;0;250;0;0;0;43.8;0;77.7;0;0;0;0;0;77.7;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;77.7;0;0;0;250;0;0;0;0;300;0;0;0;0;0;0;77.5;0;0;0;0;93;0;0;0;0;0;1;0;27
588335;12AUG2004;0;0;100;0;100;0;100;0;100;0;100;150;0;0;31.6;0;31.8;0;31.8;0;31.8;0;31.8;47.7;0;200;0;0;200;0;0;0;200;0;0;200;0;63.2;0;0;63.6;0;0;0;63.2;0;0;63;0;0;200;0;0;0;200;0;0;200;0;200;0;0;63.6;0;0;0;63.2;0;0;63.8;0;64.4;0;1;32
588353;12AUG2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;62;1;1;18
